yelp_id,name,category,price_range,address,neighborhood,info,Claimed?,website,phone,working_hours,ratings,reviews,HasWebsite,first_review,last_review,permanently_closed,1_star,2_star,3_star,4_star,5_star,AvgLast_compound,AvgLast_star,AvgLast_subjectivity,Last_compound_coef,Last_compound_intrcpt,Last_star_coef,Last_star_intrcpt,Last_subjectivity_coef,Last_subjectivity_intrcpt,avg_reviews,avg_star,between,Mon,Tue,Wed,Thu,Fri,Sat,Sun,Mon1,Tue1,Wed1,Thu1,Fri1,Sat1,Sun1,dollar_signs,Accepts Credit Cards,Good for Groups,Good for Kids,Takes Reservations,Outdoor Seating,Take-out,Delivery,Has TV,Attire,Parking,Alcohol,Noise Level,Wi-Fi,probability,ratings_notation,address1,address2
ron-of-japan-chicago,Ron of Japan,"Japanese, Steakhouses",$31-60,"230 E Ontario St Chicago, IL 60611","Near North Side, River East","{'Takes Reservations': 'Yes', 'Delivery': 'No', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Accepts Apple Pay': 'No', 'Accepts Android Pay': 'No', 'Parking': 'Valet', 'Bike Parking': 'Yes', 'Good for Kids': 'Yes', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Noise Level': 'Average', 'Alcohol': 'Full Bar', 'Outdoor Seating': 'No', 'Wi-Fi': 'Free', 'Has TV': 'Yes', 'Caters': 'No'}",1,http://www.rojfordinner.com,(312) 644-6500,"{'Mon': ['5:00 pm - 9:00 pm'], 'Tue': ['5:00 pm - 9:00 pm'], 'Wed': ['5:00 pm - 9:00 pm'], 'Thu': ['5:00 pm - 9:00 pm'], 'Fri': ['5:00 pm - 10:00 pm'], 'Sat': ['5:00 pm - 10:00 pm'], 'Sun': ['4:30 pm - 9:00 pm']}",3.0,232.0,1,2006-02-06 00:00:00,2017-08-30 00:00:00,0,67,45,33,37,40,0.44535,2.583333333333333,0.5590033148584164,-0.0071541901874651965,1.0564370785126522,-0.005877621728639486,3.085380189321289,0.00040928393357488665,0.5240436455322282,18.5,2.720720720720721,b/t Fairbanks Ct & Mc Clurg Ct,5:00 pm - 9:00 pm,5:00 pm - 9:00 pm,5:00 pm - 9:00 pm,5:00 pm - 9:00 pm,5:00 pm - 10:00 pm,5:00 pm - 10:00 pm,4:30 pm - 9:00 pm,,,,,,,,$$$,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Casual,Valet,Full Bar,Average,Free,90%,3,230 E Ontario St,"Chicago, IL 60611"
lokal-chicago,Lokal,"Modern European, American (New), Breakfast & Brunch",$11-30,"1904 W North Ave Chicago, IL 60622","Wicker Park, West Town","{'Takes Reservations': 'Yes', 'Delivery': 'No', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Accepts Apple Pay': 'No', 'Good For': 'Brunch', 'Parking': 'Street', 'Bike Parking': 'Yes', 'Good for Kids': 'No', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Trendy', 'Noise Level': 'Average', 'Alcohol': 'Full Bar', 'Outdoor Seating': 'Yes', 'Wi-Fi': 'Free', 'Has TV': 'Yes', 'Caters': 'No'}",1,,(773) 904-8113,"{'Mon': ['Closed'], 'Tue': ['6:00 pm - 12:00 am'], 'Wed': ['6:00 pm - 12:00 am'], 'Thu': ['6:00 pm - 12:00 am'], 'Fri': ['10:00 am - 2:00 am'], 'Sat': ['9:00 am - 3:00 am'], 'Sun': ['9:00 am - 4:00 pm']}",3.5,707.0,0,2009-11-03 00:00:00,2017-09-04 00:00:00,0,89,84,117,220,171,0.6198787234042553,3.1063829787234036,0.5735810730786851,-0.0005680663601832647,0.674401007463547,0.005162576508488872,2.6108854759618443,0.0001788430800770631,0.5564159425632037,75.66666666666667,3.4405286343612334,b/t Winchester Ave & Elk Grove Ave,Closed,6:00 pm - 12:00 am,6:00 pm - 12:00 am,6:00 pm - 12:00 am,10:00 am - 2:00 am,9:00 am - 3:00 am,9:00 am - 4:00 pm,,,,,,,,$$,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Casual,Street,Full Bar,Average,Free,90%,3-half,1904 W North Ave,"Chicago, IL 60622"
north-pond-chicago,North Pond,American (New),Above $61,"2610 N Cannon Dr Chicago, IL 60614",Lincoln Park,"{'Takes Reservations': 'Yes', 'Delivery': 'No', 'Take-out': 'No', 'Accepts Credit Cards': 'Yes', 'Accepts Apple Pay': 'No', 'Accepts Android Pay': 'No', 'Parking': 'Valet', 'Bike Parking': 'Yes', 'Good for Kids': 'No', 'Good for Groups': 'Yes', 'Attire': 'Dressy', 'Ambience': 'Intimate, Romantic', 'Noise Level': 'Average', 'Alcohol': 'Full Bar', 'Outdoor Seating': 'No', 'Wi-Fi': 'No', 'Has TV': 'No', 'Caters': 'No'}",1,http://www.northpondrestaurant.com,(773) 477-5845,"{'Mon': ['Closed'], 'Tue': ['Closed'], 'Wed': ['5:30 pm - 8:30 pm'], 'Thu': ['5:30 pm - 8:30 pm'], 'Fri': ['5:30 pm - 9:30 pm'], 'Sat': ['5:30 pm - 9:30 pm'], 'Sun': ['10:30 am - 1:00 pm', '5:30 pm - 8:30 pm']}",4.0,463.0,1,2005-09-06 00:00:00,2017-08-27 00:00:00,0,34,47,42,117,207,0.82542,3.95,0.6248137827578881,0.0013481957933731568,0.7296306888808373,0.002437958185970997,3.776783070886761,0.00019838422468857711,0.6107185835937647,34.384615384615394,3.930648769574944,b/t Fullerton Ave & Lake Shore Dr West,Closed,Closed,5:30 pm - 8:30 pm,5:30 pm - 8:30 pm,5:30 pm - 9:30 pm,5:30 pm - 9:30 pm,10:30 am - 1:00 pm,,,,,,,5:30 pm - 8:30 pm,$$$$,Yes,Yes,No,Yes,No,No,No,No,Dressy,Valet,Full Bar,Average,No,90%,4,2610 N Cannon Dr,"Chicago, IL 60614"
eleven-city-diner-chicago,Eleven City Diner,"Diners, Delis",$11-30,"1112 S Wabash Ave Chicago, IL 60605",South Loop,"{'Takes Reservations': 'No', 'Delivery': 'Yes', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Accepts Apple Pay': 'No', 'Accepts Android Pay': 'No', 'Good For': 'Breakfast, Brunch, Lunch', 'Parking': 'Valet, Street, Private Lot', 'Bike Parking': 'Yes', 'Good for Kids': 'Yes', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Casual', 'Noise Level': 'Average', 'Alcohol': 'Full Bar', 'Outdoor Seating': 'Yes', 'Wi-Fi': 'No', 'Has TV': 'No', 'Caters': 'Yes'}",1,http://www.elevencitydiner.com/,(312) 212-1112,"{'Mon': ['8:00 am - 9:00 pm'], 'Tue': ['8:00 am - 9:00 pm'], 'Wed': ['8:00 am - 9:00 pm'], 'Thu': ['8:00 am - 9:00 pm'], 'Fri': ['8:00 am - 10:00 pm'], 'Sat': ['8:30 am - 10:00 pm'], 'Sun': ['8:30 am - 9:00 pm']}",3.5,1413.0,1,2006-03-22 00:00:00,2017-09-01 00:00:00,0,172,140,221,425,402,0.7199442857142856,4.071428571428571,0.5799035686867815,-0.0015394636504538395,0.8731429112723064,-0.0044122613177104645,4.510511604845301,-0.00013330021109395356,0.5931688439793599,113.33333333333331,3.5477941176470584,b/t 11th St & Roosevelt Rd,8:00 am - 9:00 pm,8:00 am - 9:00 pm,8:00 am - 9:00 pm,8:00 am - 9:00 pm,8:00 am - 10:00 pm,8:30 am - 10:00 pm,8:30 am - 9:00 pm,,,,,,,,$$,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Casual,"Valet, Street, Private Lot",Full Bar,Average,No,90%,3-half,1112 S Wabash Ave,"Chicago, IL 60605"
j-p-graziano-grocery-chicago,J.P. Graziano Grocery,"Grocery, Delis, Sandwiches",Under $10,"901 W Randolph St Chicago, IL 60607","West Loop, Near West Side","{'Takes Reservations': 'No', 'Delivery': 'Yes', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Accepts Apple Pay': 'No', 'Accepts Android Pay': 'No', 'Parking': 'Street', 'Bike Parking': 'Yes', 'Good for Kids': 'Yes', 'Good for Groups': 'No', 'Attire': 'Casual', 'Ambience': 'Casual', 'Noise Level': 'Average', 'Alcohol': 'No', 'Outdoor Seating': 'Yes', 'Wi-Fi': 'Free', 'Has TV': 'No', 'Caters': 'Yes'}",1,http://www.jpgraziano.com,(312) 666-4587,"{'Mon': ['9:00 am - 5:00 pm'], 'Tue': ['9:00 am - 5:00 pm'], 'Wed': ['9:00 am - 5:00 pm'], 'Thu': ['9:00 am - 5:00 pm'], 'Fri': ['9:00 am - 5:00 pm'], 'Sat': ['9:00 am - 4:00 pm'], 'Sun': ['Closed']}",4.5,409.0,1,2007-01-24 00:00:00,2017-08-31 00:00:00,0,4,6,22,89,274,0.8768760000000002,4.64,0.5622704599967444,7.614443983411694e-05,0.8704707297211541,-0.0033965416626911826,4.925717084665582,-0.0006755298863253353,0.6190960340344318,35.90909090909091,4.577215189873418,b/t Sangamon St & Peoria St,9:00 am - 5:00 pm,9:00 am - 5:00 pm,9:00 am - 5:00 pm,9:00 am - 5:00 pm,9:00 am - 5:00 pm,9:00 am - 4:00 pm,Closed,,,,,,,,$,Yes,No,Yes,No,Yes,Yes,Yes,No,Casual,Street,No,Average,Free,90%,4-half,901 W Randolph St,"Chicago, IL 60607"
frasca-pizzeria-and-wine-bar-chicago,Frasca Pizzeria and Wine Bar,"Wine Bars, Pizza, Italian",$11-30,"3358 N Paulina St Chicago, IL 60657",Lakeview,"{'Takes Reservations': 'Yes', 'Delivery': 'No', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Accepts Apple Pay': 'No', 'Good For': 'Dinner', 'Parking': 'Street', 'Bike Parking': 'Yes', 'Good for Kids': 'Yes', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Casual', 'Noise Level': 'Average', 'Good For Dancing': 'No', 'Alcohol': 'Full Bar', 'Happy Hour': 'Yes', 'Best Nights': 'Mon, Tue, Wed', 'Outdoor Seating': 'Yes', 'Wi-Fi': 'No', 'Has TV': 'Yes', 'Caters': 'No'}",1,http://www.frascapizzeria.com/,(773) 248-5222,"{'Mon': ['4:30 pm - 10:00 pm'], 'Tue': ['4:30 pm - 10:00 pm'], 'Wed': ['4:30 pm - 10:00 pm'], 'Thu': ['4:30 pm - 10:00 pm'], 'Fri': ['4:30 pm - 11:00 pm'], 'Sat': ['10:00 am - 11:00 pm'], 'Sun': ['10:00 am - 9:00 pm']}",4.0,628.0,1,2006-05-29 00:00:00,2017-09-03 00:00:00,0,16,43,89,276,190,0.8162142857142857,4.285714285714286,0.6389392309892594,0.002289855665549407,0.6637753228362824,0.002059136851404371,4.148634603892223,0.0004480405601285498,0.6091125308435588,51.16666666666666,3.946254071661238,b/t Roscoe St & Lincoln Ave,4:30 pm - 10:00 pm,4:30 pm - 10:00 pm,4:30 pm - 10:00 pm,4:30 pm - 10:00 pm,4:30 pm - 11:00 pm,10:00 am - 11:00 pm,10:00 am - 9:00 pm,,,,,,,,$$,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Casual,Street,Full Bar,Average,No,90%,4,3358 N Paulina St,"Chicago, IL 60657"
harry-carays-italian-steakhouse-river-north-chicago-2,Harry Caray’s Italian Steakhouse - River North,"Italian, Steakhouses",$31-60,"33 W Kinzie St Chicago, IL 60654",Near North Side,"{'Takes Reservations': 'Yes', 'Delivery': 'Yes', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Accepts Apple Pay': 'Yes', 'Accepts Android Pay': 'No', 'Accepts Bitcoin': 'No', 'Good For': 'Dinner', 'Parking': 'Valet', 'Bike Parking': 'Yes', 'Good for Kids': 'Yes', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Casual', 'Noise Level': 'Average', 'Alcohol': 'Full Bar', 'Outdoor Seating': 'Yes', 'Wi-Fi': 'Free', 'Has TV': 'Yes', 'Caters': 'Yes'}",1,https://www.harrycarays.com,(312) 828-0966,"{'Mon': ['11:30 am - 10:30 pm'], 'Tue': ['11:30 am - 10:30 pm'], 'Wed': ['11:30 am - 10:30 pm'], 'Thu': ['11:30 am - 10:30 pm'], 'Fri': ['11:30 am - 11:00 pm'], 'Sat': ['11:30 am - 11:00 pm'], 'Sun': ['11:30 am - 10:00 pm']}",4.0,582.0,1,2005-07-20 00:00:00,2017-09-04 00:00:00,0,23,53,108,219,159,0.7409457142857144,3.8571428571428568,0.5720984493992792,0.0004491667931068542,0.7003025361780171,-0.0009584845099738392,3.9438720126596327,-4.203390158760578e-06,0.5724787961602164,43.230769230769226,3.7793594306049823,,11:30 am - 10:30 pm,11:30 am - 10:30 pm,11:30 am - 10:30 pm,11:30 am - 10:30 pm,11:30 am - 11:00 pm,11:30 am - 11:00 pm,11:30 am - 10:00 pm,,,,,,,,$$$,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Casual,Valet,Full Bar,Average,Free,90%,4,33 W Kinzie St,"Chicago, IL 60654"
lou-malnatis-pizzeria-chicago-4,Lou Malnati’s Pizzeria,"Pizza, Italian",$11-30,"958 W Wrightwood Ave Chicago, IL 60614","DePaul, Lincoln Park","{'Takes Reservations': 'No', 'Delivery': 'Yes', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Accepts Apple Pay': 'No', 'Good For': 'Dinner', 'Parking': 'Street', 'Bike Parking': 'Yes', 'Good for Kids': 'Yes', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Casual', 'Noise Level': 'Average', 'Alcohol': 'Beer & Wine Only', 'Outdoor Seating': 'Yes', 'Wi-Fi': 'No', 'Has TV': 'Yes', 'Caters': 'Yes'}",1,http://www.loumalnatis.com/chicago-lincoln-park,(773) 832-4030,"{'Mon': ['11:00 am - 11:00 pm'], 'Tue': ['11:00 am - 11:00 pm'], 'Wed': ['11:00 am - 11:00 pm'], 'Thu': ['11:00 am - 11:00 pm'], 'Fri': ['11:00 am - 12:00 am'], 'Sat': ['11:00 am - 12:00 am'], 'Sun': ['11:00 am - 11:00 pm']}",4.0,656.0,1,2005-08-30 00:00:00,2017-09-02 00:00:00,0,29,43,70,215,273,0.5746677419354839,3.7741935483870965,0.5407697758877293,-2.6158399397630575e-05,0.576672656676412,-0.0027011155724401565,3.981220987100575,-0.0006095575177452949,0.5874894101510462,48.46153846153846,4.047619047619048,b/t Sheffield Ave & Lincoln Ave,11:00 am - 11:00 pm,11:00 am - 11:00 pm,11:00 am - 11:00 pm,11:00 am - 11:00 pm,11:00 am - 12:00 am,11:00 am - 12:00 am,11:00 am - 11:00 pm,,,,,,,,$$,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Casual,Street,Beer & Wine Only,Average,No,90%,4,958 W Wrightwood Ave,"Chicago, IL 60614"
the-palm-chicago,The Palm Chicago,"Steakhouses, Seafood",$31-60,"Located in Swissôtel Chicago 323 E Upper Wacker Dr Chicago, IL 60601",The Loop,"{'Takes Reservations': 'Yes', 'Delivery': 'No', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Parking': 'Valet', 'Bike Parking': 'Yes', 'Wheelchair Accessible': 'Yes', 'Good for Kids': 'No', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Noise Level': 'Average', 'Alcohol': 'Full Bar', 'Outdoor Seating': 'Yes', 'Wi-Fi': 'No', 'Has TV': 'Yes', 'Caters': 'Yes'}",1,http://www.thepalm.com/Chicago,(312) 616-1000,"{'Mon': ['11:30 am - 10:00 pm'], 'Tue': ['11:30 am - 10:00 pm'], 'Wed': ['11:30 am - 10:00 pm'], 'Thu': ['11:30 am - 10:00 pm'], 'Fri': ['11:30 am - 10:30 pm'], 'Sat': ['12:00 pm - 10:30 pm'], 'Sun': ['12:00 pm - 10:00 pm']}",3.5,195.0,1,2006-04-10 00:00:00,2017-08-08 00:00:00,0,12,39,44,46,47,0.7671571428571429,3.8571428571428568,0.6607699839842697,0.0021554227688787182,0.6350605188787186,0.01106407322654462,3.179073226544623,0.0004149812569835456,0.6353375612348495,15.666666666666664,3.4095744680851063,,11:30 am - 10:00 pm,11:30 am - 10:00 pm,11:30 am - 10:00 pm,11:30 am - 10:00 pm,11:30 am - 10:30 pm,12:00 pm - 10:30 pm,12:00 pm - 10:00 pm,,,,,,,,$$$,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Casual,Valet,Full Bar,Average,No,90%,3-half,Located in Swissôtel Chicago 323 E Upper Wacker Dr,"Chicago, IL 60601"
f-o-mahonys-chicago,F. O’Mahony’s,"Bars, American (Traditional)",$11-30,"3701 N Broadway St Chicago, IL 60613",Lakeview,"{'Takes Reservations': 'No', 'Delivery': 'Yes', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Accepts Apple Pay': 'No', 'Good For': 'Brunch, Lunch', 'Parking': 'Street', 'Bike Parking': 'Yes', 'Good for Kids': 'No', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Casual', 'Noise Level': 'Average', 'Music': 'Juke Box', 'Alcohol': 'Full Bar', 'Happy Hour': 'Yes', 'Outdoor Seating': 'Yes', 'Wi-Fi': 'Free', 'Has TV': 'Yes', 'Caters': 'No', 'Has Pool Table': 'No', 'Gender Neutral Restrooms': 'Yes'}",1,http://www.fomahonys.com,(773) 549-0226,"{'Mon': ['4:00 pm - 2:00 am'], 'Tue': ['4:00 pm - 2:00 am'], 'Wed': ['4:00 pm - 2:00 am'], 'Thu': ['4:00 pm - 2:00 am'], 'Fri': ['4:00 pm - 2:00 am'], 'Sat': ['10:30 am - 3:00 am'], 'Sun': ['10:30 am - 2:00 am']}",3.5,225.0,1,2007-08-20 00:00:00,2017-08-26 00:00:00,0,30,37,43,64,48,0.9320285714285717,4.428571428571429,0.5955177764872589,-0.0011123252071618826,1.0178365159810596,-0.003976768274637466,4.735350695472033,0.0004784356069659079,0.5586098868070317,20.181818181818183,3.283783783783784,b/t Waveland Ave & Grace St,4:00 pm - 2:00 am,4:00 pm - 2:00 am,4:00 pm - 2:00 am,4:00 pm - 2:00 am,4:00 pm - 2:00 am,10:30 am - 3:00 am,10:30 am - 2:00 am,,,,,,,,$$,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Casual,Street,Full Bar,Average,Free,90%,3-half,3701 N Broadway St,"Chicago, IL 60613"
bridget-mcneills-chicago-2,Bridget McNeill’s,"Pubs, Pizza, American (Traditional)",$11-30,"420 W Belmont Ave Chicago, IL 60657 at Sheridan Rd",Lakeview,"{'Takes Reservations': 'Yes', 'Delivery': 'Yes', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Accepts Apple Pay': 'No', 'Accepts Bitcoin': 'No', 'Parking': 'Street', 'Bike Parking': 'Yes', 'Good for Kids': 'No', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Casual', 'Noise Level': 'Average', 'Alcohol': 'Full Bar', 'Outdoor Seating': 'Yes', 'Wi-Fi': 'Free', 'Has TV': 'Yes', 'Caters': 'Yes', 'Has Pool Table': 'No'}",1,http://www.bridgetmcneills.com,(773) 248-6654,"{'Mon': [], 'Tue': ['5:00 pm - 12:00 am'], 'Wed': ['5:00 pm - 12:00 am'], 'Thu': ['5:00 pm - 12:00 am'], 'Fri': ['5:00 pm - 2:00 am'], 'Sat': ['11:00 am - 2:00 am'], 'Sun': ['11:00 am - 10:00 pm']}",3.5,158.0,1,2006-11-13 00:00:00,2017-07-15 00:00:00,0,7,19,31,51,43,0.8524833333333334,3.8333333333333335,0.6328761087768441,-0.002295453011182369,1.0334415457148771,0.00410492046036084,3.5097287703748874,0.0011737007795136866,0.5403493639918484,12.583333333333336,3.6887417218543046,,,5:00 pm - 12:00 am,5:00 pm - 12:00 am,5:00 pm - 12:00 am,5:00 pm - 2:00 am,11:00 am - 2:00 am,11:00 am - 10:00 pm,,,,,,,,$$,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Casual,Street,Full Bar,Average,Free,90%,3-half,420 W Belmont Ave,"Chicago, IL 60657 at Sheridan Rd"
hannahs-bretzel-chicago,Hannah’s Bretzel,"Sandwiches, Desserts, Breakfast & Brunch",$11-30,"Located in Illinois Center 233 N Michigan Ave Chicago, IL 60601","River North, Near North Side","{'Takes Reservations': 'No', 'Delivery': 'Yes', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Good For': 'Lunch', 'Parking': 'Garage, Street', 'Bike Parking': 'Yes', 'Good for Kids': 'Yes', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Casual', 'Noise Level': 'Average', 'Alcohol': 'No', 'Outdoor Seating': 'No', 'Wi-Fi': 'Free', 'Has TV': 'Yes', 'Caters': 'Yes'}",1,http://www.hannahsbretzel.com,(312) 621-1111,"{'Mon': ['7:00 am - 3:30 pm'], 'Tue': ['7:00 am - 3:30 pm'], 'Wed': ['7:00 am - 3:30 pm'], 'Thu': ['7:00 am - 3:30 pm'], 'Fri': ['7:00 am - 3:30 pm'], 'Sat': ['Closed'], 'Sun': ['Closed']}",4.0,219.0,1,2007-03-12 00:00:00,2017-09-03 00:00:00,0,9,22,29,84,71,0.4417714285714287,2.8571428571428568,0.4055891642371233,0.004301594433270615,0.07675041523389348,-0.0018247583208979427,3.0119866346590536,-0.0004630884447898841,0.4448855265521508,19.545454545454547,3.8651162790697673,b/t Wacker Pl & Lake St,7:00 am - 3:30 pm,7:00 am - 3:30 pm,7:00 am - 3:30 pm,7:00 am - 3:30 pm,7:00 am - 3:30 pm,Closed,Closed,,,,,,,,$$,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Casual,"Garage, Street",No,Average,Free,90%,4,Located in Illinois Center 233 N Michigan Ave,"Chicago, IL 60601"
rinconcito-sudamericano-chicago,Rinconcito Sudamericano,Restaurants,$11-30,"1954 W Armitage Ave Chicago, IL 60622",Bucktown,"{'Takes Reservations': 'Yes', 'Delivery': 'No', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Parking': 'Street', 'Good for Kids': 'No', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Alcohol': 'No', 'Outdoor Seating': 'No'}",0,http://www.rinconcitosudamericanoinc.com,(773) 489-3126,{},3.0,25.0,1,2005-09-14 00:00:00,2014-01-25 00:00:00,1,3,3,9,7,2,,,,0.0,,0.0,,0.0,,6.0,3.083333333333333,b/t Damen Ave & Winchester Ave,,,,,,,,,,,,,,,$$,Yes,Yes,No,Yes,No,Yes,No,,Casual,Street,No,,,90%,3,1954 W Armitage Ave,"Chicago, IL 60622"
maxs-take-out-chicago-3,Max’s Take Out,"Burgers, Hot Dogs",Under $10,"20 E Adams St Chicago, IL 60603",The Loop,"{'Takes Reservations': 'No', 'Delivery': 'Yes', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Accepts Apple Pay': 'No', 'Accepts Android Pay': 'No', 'Accepts Bitcoin': 'No', 'Good For': 'Lunch', 'Parking': 'Garage, Street', 'Bike Parking': 'No', 'Good for Kids': 'Yes', 'Good for Groups': 'No', 'Attire': 'Casual', 'Ambience': 'Casual', 'Noise Level': 'Average', 'Alcohol': 'No', 'Outdoor Seating': 'No', 'Wi-Fi': 'Free', 'Has TV': 'No', 'Drive-Thru': 'No', 'Caters': 'Yes'}",1,http://maxschicago.com,(312) 553-0170,"{'Mon': ['8:00 am - 8:00 pm'], 'Tue': ['8:00 am - 8:00 pm'], 'Wed': ['8:00 am - 8:00 pm'], 'Thu': ['8:00 am - 8:00 pm'], 'Fri': ['8:00 am - 8:00 pm'], 'Sat': ['9:00 am - 8:00 pm'], 'Sun': ['12:00 pm - 7:00 pm']}",4.0,406.0,1,2005-08-31 00:00:00,2017-09-04 00:00:00,0,20,40,104,304,308,0.5702137931034482,3.9655172413793114,0.5762915149984116,-0.0014365976192243913,0.717440280149479,-0.003265770782290197,4.300202440171256,-0.0004466164835568652,0.622062004278791,59.69230769230769,4.0824742268041225,b/t Wabash Ave & Dearborn St,8:00 am - 8:00 pm,8:00 am - 8:00 pm,8:00 am - 8:00 pm,8:00 am - 8:00 pm,8:00 am - 8:00 pm,9:00 am - 8:00 pm,12:00 pm - 7:00 pm,,,,,,,,$,Yes,No,Yes,No,No,Yes,Yes,No,Casual,"Garage, Street",No,Average,Free,90%,4,20 E Adams St,"Chicago, IL 60603"
epic-chicago,Epic,"American (New), French, Lounges",$31-60,"112 W Hubbard St Chicago, IL 60654","Near North Side, River North","{'Takes Reservations': 'Yes', 'Delivery': 'Yes', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Parking': 'Valet', 'Bike Parking': 'No', 'Good for Kids': 'No', 'Good for Groups': 'Yes', 'Attire': 'Dressy', 'Ambience': 'Trendy', 'Noise Level': 'Average', 'Alcohol': 'Full Bar', 'Outdoor Seating': 'Yes', 'Wi-Fi': 'Free', 'Has TV': 'No', 'Caters': 'Yes', 'Has Pool Table': 'Yes'}",1,http://www.epicrestaurantchicago.com/,(312) 222-4940,{},3.0,530.0,1,2009-12-16 00:00:00,2016-05-28 00:00:00,1,67,89,121,159,93,0.6224142857142857,3.3809523809523814,0.578875028855561,0.0009074874727631408,0.5526673913790614,0.002409216197081448,3.1957869075195497,-0.00031917540729918764,0.6034059387308415,66.125,3.23062381852552,,,,,,,,,,,,,,,,$$$,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Dressy,Valet,Full Bar,Average,Free,90%,3,112 W Hubbard St,"Chicago, IL 60654"
greentea-japanese-restaurant-chicago,Greentea Japanese Restaurant,"Japanese, Sushi Bars",$11-30,"2206 N Clark St Chicago, IL 60614",Lincoln Park,"{'Takes Reservations': 'No', 'Delivery': 'Yes', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Accepts Apple Pay': 'No', 'Parking': 'Street', 'Bike Parking': 'Yes', 'Good for Kids': 'No', 'Good for Groups': 'No', 'Attire': 'Casual', 'Ambience': 'Casual', 'Noise Level': 'Quiet', 'Alcohol': 'No', 'Outdoor Seating': 'No', 'Wi-Fi': 'No', 'Has TV': 'No', 'Caters': 'No'}",1,,(773) 883-8812,"{'Mon': ['Closed'], 'Tue': ['11:30 am - 2:30 pm', '4:30 pm - 10:00 pm'], 'Wed': ['11:30 am - 2:30 pm', '4:30 pm - 10:00 pm'], 'Thu': ['11:30 am - 2:30 pm', '4:30 pm - 10:00 pm'], 'Fri': ['11:30 am - 2:30 pm', '4:30 pm - 10:00 pm'], 'Sat': ['11:30 am - 2:30 pm', '4:30 pm - 10:00 pm'], 'Sun': ['4:30 pm - 9:00 pm']}",4.0,302.0,0,2005-07-12 00:00:00,2017-08-31 00:00:00,0,11,15,23,106,140,0.77435,3.8333333333333335,0.5989414347299203,0.006441328537418484,0.1710122269951353,0.02380705931063036,1.6034054445709565,-0.0009579554854005141,0.6886699318624352,22.69230769230769,4.183050847457627,b/t Webster Ave & Grant Pl,Closed,11:30 am - 2:30 pm,11:30 am - 2:30 pm,11:30 am - 2:30 pm,11:30 am - 2:30 pm,11:30 am - 2:30 pm,4:30 pm - 9:00 pm,,4:30 pm - 10:00 pm,4:30 pm - 10:00 pm,4:30 pm - 10:00 pm,4:30 pm - 10:00 pm,4:30 pm - 10:00 pm,,$$,Yes,No,No,No,No,Yes,Yes,No,Casual,Street,No,Quiet,No,90%,4,2206 N Clark St,"Chicago, IL 60614"
